Id,County,Province_State,Country_Region,Population,Weight,Date,Target,TargetValue
95014,,Alaska,US,737438,0.740141026,2020/3/9,Fatalities,0
95015,,Alaska,US,737438,0.074014103,2020/3/10,ConfirmedCases,0
95016,,Alaska,US,737438,0.740141026,2020/3/10,Fatalities,0
95017,,Alaska,US,737438,0.074014103,2020/3/11,ConfirmedCases,0
95018,,Alaska,US,737438,0.740141026,2020/3/11,Fatalities,0
95019,,Alaska,US,737438,0.074014103,2020/3/12,ConfirmedCases,0
95020,,Alaska,US,737438,0.740141026,2020/3/12,Fatalities,0
95021,,Alaska,US,737438,0.074014103,2020/3/13,ConfirmedCases,1
95022,,Alaska,US,737438,0.740141026,2020/3/13,Fatalities,0
95023,,Alaska,US,737438,0.074014103,2020/3/14,ConfirmedCases,-1
95024,,Alaska,US,737438,0.740141026,2020/3/14,Fatalities,0
95025,,Alaska,US,737438,0.074014103,2020/3/15,ConfirmedCases,1
95026,,Alaska,US,737438,0.740141026,2020/3/15,Fatalities,0
95027,,Alaska,US,737438,0.074014103,2020/3/16,ConfirmedCases,0
95028,,Alaska,US,737438,0.740141026,2020/3/16,Fatalities,0
95029,,Alaska,US,737438,0.074014103,2020/3/17,ConfirmedCases,2
95030,,Alaska,US,737438,0.740141026,2020/3/17,Fatalities,0
95031,,Alaska,US,737438,0.074014103,2020/3/18,ConfirmedCases,3
95032,,Alaska,US,737438,0.740141026,2020/3/18,Fatalities,0
95033,,Alaska,US,737438,0.074014103,2020/3/19,ConfirmedCases,3
95034,,Alaska,US,737438,0.740141026,2020/3/19,Fatalities,0
95035,,Alaska,US,737438,0.074014103,2020/3/20,ConfirmedCases,3
95036,,Alaska,US,737438,0.740141026,2020/3/20,Fatalities,0
95037,,Alaska,US,737438,0.074014103,2020/3/21,ConfirmedCases,3
95038,,Alaska,US,737438,0.740141026,2020/3/21,Fatalities,0
95039,,Alaska,US,737438,0.074014103,2020/3/22,ConfirmedCases,5
95040,,Alaska,US,737438,0.740141026,2020/3/22,Fatalities,0
95041,,Alaska,US,737438,0.074014103,2020/3/23,ConfirmedCases,10
95042,,Alaska,US,737438,0.740141026,2020/3/23,Fatalities,0
95043,,Alaska,US,737438,0.074014103,2020/3/24,ConfirmedCases,4
95044,,Alaska,US,737438,0.740141026,2020/3/24,Fatalities,0
95045,,Alaska,US,737438,0.074014103,2020/3/25,ConfirmedCases,7
95046,,Alaska,US,737438,0.740141026,2020/3/25,Fatalities,1
95047,,Alaska,US,737438,0.074014103,2020/3/26,ConfirmedCases,15
95048,,Alaska,US,737438,0.740141026,2020/3/26,Fatalities,0
95049,,Alaska,US,737438,0.074014103,2020/3/27,ConfirmedCases,2
95050,,Alaska,US,737438,0.740141026,2020/3/27,Fatalities,0
95051,,Alaska,US,737438,0.074014103,2020/3/28,ConfirmedCases,27
95052,,Alaska,US,737438,0.740141026,2020/3/28,Fatalities,1
95053,,Alaska,US,737438,0.074014103,2020/3/29,ConfirmedCases,17
95054,,Alaska,US,737438,0.740141026,2020/3/29,Fatalities,0
95055,,Alaska,US,737438,0.074014103,2020/3/30,ConfirmedCases,12
95056,,Alaska,US,737438,0.740141026,2020/3/30,Fatalities,1
95057,,Alaska,US,737438,0.074014103,2020/3/31,ConfirmedCases,5
95058,,Alaska,US,737438,0.740141026,2020/3/31,Fatalities,0
95059,,Alaska,US,737438,0.074014103,2020/4/1,ConfirmedCases,13
95060,,Alaska,US,737438,0.740141026,2020/4/1,Fatalities,0
95061,,Alaska,US,737438,0.074014103,2020/4/2,ConfirmedCases,11
95062,,Alaska,US,737438,0.740141026,2020/4/2,Fatalities,0
95063,,Alaska,US,737438,0.074014103,2020/4/3,ConfirmedCases,14
95064,,Alaska,US,737438,0.740141026,2020/4/3,Fatalities,0
95065,,Alaska,US,737438,0.074014103,2020/4/4,ConfirmedCases,14
95066,,Alaska,US,737438,0.740141026,2020/4/4,Fatalities,2
95067,,Alaska,US,737438,0.074014103,2020/4/5,ConfirmedCases,14
95068,,Alaska,US,737438,0.740141026,2020/4/5,Fatalities,1
95069,,Alaska,US,737438,0.074014103,2020/4/6,ConfirmedCases,5
95070,,Alaska,US,737438,0.740141026,2020/4/6,Fatalities,0
95071,,Alaska,US,737438,0.074014103,2020/4/7,ConfirmedCases,23
95072,,Alaska,US,737438,0.740141026,2020/4/7,Fatalities,0
95073,,Alaska,US,737438,0.074014103,2020/4/8,ConfirmedCases,13
95074,,Alaska,US,737438,0.740141026,2020/4/8,Fatalities,1
95075,,Alaska,US,737438,0.074014103,2020/4/9,ConfirmedCases,9
95076,,Alaska,US,737438,0.740141026,2020/4/9,Fatalities,0
95077,,Alaska,US,737438,0.074014103,2020/4/10,ConfirmedCases,11
95078,,Alaska,US,737438,0.740141026,2020/4/10,Fatalities,0
95079,,Alaska,US,737438,0.074014103,2020/4/11,ConfirmedCases,11
95080,,Alaska,US,737438,0.740141026,2020/4/11,Fatalities,1
95081,,Alaska,US,737438,0.074014103,2020/4/12,ConfirmedCases,15
95082,,Alaska,US,737438,0.740141026,2020/4/12,Fatalities,0
95083,,Alaska,US,737438,0.074014103,2020/4/13,ConfirmedCases,5
95084,,Alaska,US,737438,0.740141026,2020/4/13,Fatalities,0
95085,,Alaska,US,737438,0.074014103,2020/4/14,ConfirmedCases,8
95086,,Alaska,US,737438,0.740141026,2020/4/14,Fatalities,1
95087,,Alaska,US,737438,0.074014103,2020/4/15,ConfirmedCases,8
95088,,Alaska,US,737438,0.740141026,2020/4/15,Fatalities,0
95089,,Alaska,US,737438,0.074014103,2020/4/16,ConfirmedCases,7
95090,,Alaska,US,737438,0.740141026,2020/4/16,Fatalities,0
95091,,Alaska,US,737438,0.074014103,2020/4/17,ConfirmedCases,9
95092,,Alaska,US,737438,0.740141026,2020/4/17,Fatalities,0
95093,,Alaska,US,737438,0.074014103,2020/4/18,ConfirmedCases,5
95094,,Alaska,US,737438,0.740141026,2020/4/18,Fatalities,0
95095,,Alaska,US,737438,0.074014103,2020/4/19,ConfirmedCases,5
95096,,Alaska,US,737438,0.740141026,2020/4/19,Fatalities,0
95097,,Alaska,US,737438,0.074014103,2020/4/20,ConfirmedCases,2
95098,,Alaska,US,737438,0.740141026,2020/4/20,Fatalities,0
95099,,Alaska,US,737438,0.074014103,2020/4/21,ConfirmedCases,8
95100,,Alaska,US,737438,0.740141026,2020/4/21,Fatalities,0
95101,,Alaska,US,737438,0.074014103,2020/4/22,ConfirmedCases,6
95102,,Alaska,US,737438,0.740141026,2020/4/22,Fatalities,0
95103,,Alaska,US,737438,0.074014103,2020/4/23,ConfirmedCases,2
95104,,Alaska,US,737438,0.740141026,2020/4/23,Fatalities,0
95105,,Alaska,US,737438,0.074014103,2020/4/24,ConfirmedCases,2
95106,,Alaska,US,737438,0.740141026,2020/4/24,Fatalities,0
95107,,Alaska,US,737438,0.074014103,2020/4/25,ConfirmedCases,0
95108,,Alaska,US,737438,0.740141026,2020/4/25,Fatalities,0
95109,,Alaska,US,737438,0.074014103,2020/4/26,ConfirmedCases,1
95110,,Alaska,US,737438,0.740141026,2020/4/26,Fatalities,0
95111,,Alaska,US,737438,0.074014103,2020/4/27,ConfirmedCases,5
95112,,Alaska,US,737438,0.740141026,2020/4/27,Fatalities,0
95113,,Alaska,US,737438,0.074014103,2020/4/28,ConfirmedCases,6
95114,,Alaska,US,737438,0.740141026,2020/4/28,Fatalities,0
95115,,Alaska,US,737438,0.074014103,2020/4/29,ConfirmedCases,4
95116,,Alaska,US,737438,0.740141026,2020/4/29,Fatalities,0
95117,,Alaska,US,737438,0.074014103,2020/4/30,ConfirmedCases,0
95118,,Alaska,US,737438,0.740141026,2020/4/30,Fatalities,0
95119,,Alaska,US,737438,0.074014103,2020/5/1,ConfirmedCases,9
95120,,Alaska,US,737438,0.740141026,2020/5/1,Fatalities,0
95121,,Alaska,US,737438,0.074014103,2020/5/2,ConfirmedCases,1
95122,,Alaska,US,737438,0.740141026,2020/5/2,Fatalities,0
95123,,Alaska,US,737438,0.074014103,2020/5/3,ConfirmedCases,3
95124,,Alaska,US,737438,0.740141026,2020/5/3,Fatalities,0
95125,,Alaska,US,737438,0.074014103,2020/5/4,ConfirmedCases,2
95126,,Alaska,US,737438,0.740141026,2020/5/4,Fatalities,0
95127,,Alaska,US,737438,0.074014103,2020/5/5,ConfirmedCases,1
95128,,Alaska,US,737438,0.740141026,2020/5/5,Fatalities,0
95129,,Alaska,US,737438,0.074014103,2020/5/6,ConfirmedCases,1
95130,,Alaska,US,737438,0.740141026,2020/5/6,Fatalities,1
95131,,Alaska,US,737438,0.074014103,2020/5/7,ConfirmedCases,2
95132,,Alaska,US,737438,0.740141026,2020/5/7,Fatalities,0
95133,,Alaska,US,737438,0.074014103,2020/5/8,ConfirmedCases,3
95134,,Alaska,US,737438,0.740141026,2020/5/8,Fatalities,0
95135,,Alaska,US,737438,0.074014103,2020/5/9,ConfirmedCases,1
95136,,Alaska,US,737438,0.740141026,2020/5/9,Fatalities,0
95137,,Alaska,US,737438,0.074014103,2020/5/10,ConfirmedCases,1
95138,,Alaska,US,737438,0.740141026,2020/5/10,Fatalities,0
95139,,Alaska,US,737438,0.074014103,2020/5/11,ConfirmedCases,0
95140,,Alaska,US,737438,0.740141026,2020/5/11,Fatalities,0
95141,,Alaska,US,737438,0.074014103,2020/5/12,ConfirmedCases,4
95142,,Alaska,US,737438,0.740141026,2020/5/12,Fatalities,0
95143,,Alaska,US,737438,0.074014103,2020/5/13,ConfirmedCases,0
95144,,Alaska,US,737438,0.740141026,2020/5/13,Fatalities,0
95145,,Alaska,US,737438,0.074014103,2020/5/14,ConfirmedCases,0
95146,,Alaska,US,737438,0.740141026,2020/5/14,Fatalities,0
95147,,Alaska,US,737438,0.074014103,2020/5/15,ConfirmedCases,5
95148,,Alaska,US,737438,0.740141026,2020/5/15,Fatalities,0
95149,,Alaska,US,737438,0.074014103,2020/5/16,ConfirmedCases,0
95150,,Alaska,US,737438,0.740141026,2020/5/16,Fatalities,0
95151,,Alaska,US,737438,0.074014103,2020/5/17,ConfirmedCases,0
95152,,Alaska,US,737438,0.740141026,2020/5/17,Fatalities,0
95153,,Alaska,US,737438,0.074014103,2020/5/18,ConfirmedCases,0
95154,,Alaska,US,737438,0.740141026,2020/5/18,Fatalities,0
95155,,Alaska,US,737438,0.074014103,2020/5/19,ConfirmedCases,12
95156,,Alaska,US,737438,0.740141026,2020/5/19,Fatalities,0
95157,,Alaska,US,737438,0.074014103,2020/5/20,ConfirmedCases,1
95158,,Alaska,US,737438,0.740141026,2020/5/20,Fatalities,0
95159,,Alaska,US,737438,0.074014103,2020/5/21,ConfirmedCases,0
95160,,Alaska,US,737438,0.740141026,2020/5/21,Fatalities,0
95161,,Alaska,US,737438,0.074014103,2020/5/22,ConfirmedCases,2
95162,,Alaska,US,737438,0.740141026,2020/5/22,Fatalities,0
95163,,Alaska,US,737438,0.074014103,2020/5/23,ConfirmedCases,4
95164,,Alaska,US,737438,0.740141026,2020/5/23,Fatalities,0
95165,,Alaska,US,737438,0.074014103,2020/5/24,ConfirmedCases,0
95166,,Alaska,US,737438,0.740141026,2020/5/24,Fatalities,0
95167,,Alaska,US,737438,0.074014103,2020/5/25,ConfirmedCases,1
95168,,Alaska,US,737438,0.740141026,2020/5/25,Fatalities,0
95169,,Alaska,US,737438,0.074014103,2020/5/26,ConfirmedCases,2
95170,,Alaska,US,737438,0.740141026,2020/5/26,Fatalities,0
95171,,Alaska,US,737438,0.074014103,2020/5/27,ConfirmedCases,1
95172,,Alaska,US,737438,0.740141026,2020/5/27,Fatalities,0
95173,,Alaska,US,737438,0.074014103,2020/5/28,ConfirmedCases,13
95174,,Alaska,US,737438,0.740141026,2020/5/28,Fatalities,0
95175,,Alaska,US,737438,0.074014103,2020/5/29,ConfirmedCases,5
95176,,Alaska,US,737438,0.740141026,2020/5/29,Fatalities,0
95177,,Alaska,US,737438,0.074014103,2020/5/30,ConfirmedCases,4
95178,,Alaska,US,737438,0.740141026,2020/5/30,Fatalities,0
95179,,Alaska,US,737438,0.074014103,2020/5/31,ConfirmedCases,26
95180,,Alaska,US,737438,0.740141026,2020/5/31,Fatalities,0
95181,,Alaska,US,737438,0.074014103,2020/6/1,ConfirmedCases,7
95182,,Alaska,US,737438,0.740141026,2020/6/1,Fatalities,0
95183,,Alaska,US,737438,0.074014103,2020/6/2,ConfirmedCases,20
95184,,Alaska,US,737438,0.740141026,2020/6/2,Fatalities,0
95185,,Alaska,US,737438,0.074014103,2020/6/3,ConfirmedCases,18
95186,,Alaska,US,737438,0.740141026,2020/6/3,Fatalities,0
95187,,Alaska,US,737438,0.074014103,2020/6/4,ConfirmedCases,8
95188,,Alaska,US,737438,0.740141026,2020/6/4,Fatalities,0
95189,,Alaska,US,737438,0.074014103,2020/6/5,ConfirmedCases,11
95190,,Alaska,US,737438,0.740141026,2020/6/5,Fatalities,0
95191,,Alaska,US,737438,0.074014103,2020/6/6,ConfirmedCases,12
95192,,Alaska,US,737438,0.740141026,2020/6/6,Fatalities,0
95193,,Alaska,US,737438,0.074014103,2020/6/7,ConfirmedCases,8
95194,,Alaska,US,737438,0.740141026,2020/6/7,Fatalities,0
95195,,Alaska,US,737438,0.074014103,2020/6/8,ConfirmedCases,19
95196,,Alaska,US,737438,0.740141026,2020/6/8,Fatalities,0
95197,,Alaska,US,737438,0.074014103,2020/6/9,ConfirmedCases,10
95198,,Alaska,US,737438,0.740141026,2020/6/9,Fatalities,1
95199,,Alaska,US,737438,0.074014103,2020/6/10,ConfirmedCases,20
95200,,Alaska,US,737438,0.740141026,2020/6/10,Fatalities,0
99401,,Arizona,US,7171646,0.063348691,2020/1/23,ConfirmedCases,0
99402,,Arizona,US,7171646,0.633486908,2020/1/23,Fatalities,0
99403,,Arizona,US,7171646,0.063348691,2020/1/24,ConfirmedCases,0
99404,,Arizona,US,7171646,0.633486908,2020/1/24,Fatalities,0
99405,,Arizona,US,7171646,0.063348691,2020/1/25,ConfirmedCases,0
99406,,Arizona,US,7171646,0.633486908,2020/1/25,Fatalities,0
99407,,Arizona,US,7171646,0.063348691,2020/1/26,ConfirmedCases,0
99408,,Arizona,US,7171646,0.633486908,2020/1/26,Fatalities,0
99409,,Arizona,US,7171646,0.063348691,2020/1/27,ConfirmedCases,0
99410,,Arizona,US,7171646,0.633486908,2020/1/27,Fatalities,0
99411,,Arizona,US,7171646,0.063348691,2020/1/28,ConfirmedCases,0
99412,,Arizona,US,7171646,0.633486908,2020/1/28,Fatalities,0
99413,,Arizona,US,7171646,0.063348691,2020/1/29,ConfirmedCases,0
99414,,Arizona,US,7171646,0.633486908,2020/1/29,Fatalities,0
99415,,Arizona,US,7171646,0.063348691,2020/1/30,ConfirmedCases,0
99416,,Arizona,US,7171646,0.633486908,2020/1/30,Fatalities,0
99417,,Arizona,US,7171646,0.063348691,2020/1/31,ConfirmedCases,0
99418,,Arizona,US,7171646,0.633486908,2020/1/31,Fatalities,0
99419,,Arizona,US,7171646,0.063348691,2020/2/1,ConfirmedCases,0
99420,,Arizona,US,7171646,0.633486908,2020/2/1,Fatalities,0
99421,,Arizona,US,7171646,0.063348691,2020/2/2,ConfirmedCases,0
99422,,Arizona,US,7171646,0.633486908,2020/2/2,Fatalities,0
99423,,Arizona,US,7171646,0.063348691,2020/2/3,ConfirmedCases,0
99424,,Arizona,US,7171646,0.633486908,2020/2/3,Fatalities,0
99425,,Arizona,US,7171646,0.063348691,2020/2/4,ConfirmedCases,0
99426,,Arizona,US,7171646,0.633486908,2020/2/4,Fatalities,0
99427,,Arizona,US,7171646,0.063348691,2020/2/5,ConfirmedCases,0
99428,,Arizona,US,7171646,0.633486908,2020/2/5,Fatalities,0
99429,,Arizona,US,7171646,0.063348691,2020/2/6,ConfirmedCases,0
99430,,Arizona,US,7171646,0.633486908,2020/2/6,Fatalities,0
99431,,Arizona,US,7171646,0.063348691,2020/2/7,ConfirmedCases,0
99432,,Arizona,US,7171646,0.633486908,2020/2/7,Fatalities,0
99433,,Arizona,US,7171646,0.063348691,2020/2/8,ConfirmedCases,0
99434,,Arizona,US,7171646,0.633486908,2020/2/8,Fatalities,0
99435,,Arizona,US,7171646,0.063348691,2020/2/9,ConfirmedCases,0
99436,,Arizona,US,7171646,0.633486908,2020/2/9,Fatalities,0
99437,,Arizona,US,7171646,0.063348691,2020/2/10,ConfirmedCases,0
99438,,Arizona,US,7171646,0.633486908,2020/2/10,Fatalities,0
99439,,Arizona,US,7171646,0.063348691,2020/2/11,ConfirmedCases,0
99440,,Arizona,US,7171646,0.633486908,2020/2/11,Fatalities,0
99441,,Arizona,US,7171646,0.063348691,2020/2/12,ConfirmedCases,0
99442,,Arizona,US,7171646,0.633486908,2020/2/12,Fatalities,0
99443,,Arizona,US,7171646,0.063348691,2020/2/13,ConfirmedCases,0
99444,,Arizona,US,7171646,0.633486908,2020/2/13,Fatalities,0
99445,,Arizona,US,7171646,0.063348691,2020/2/14,ConfirmedCases,0
99446,,Arizona,US,7171646,0.633486908,2020/2/14,Fatalities,0
99447,,Arizona,US,7171646,0.063348691,2020/2/15,ConfirmedCases,0
99448,,Arizona,US,7171646,0.633486908,2020/2/15,Fatalities,0
99449,,Arizona,US,7171646,0.063348691,2020/2/16,ConfirmedCases,0
99450,,Arizona,US,7171646,0.633486908,2020/2/16,Fatalities,0
99451,,Arizona,US,7171646,0.063348691,2020/2/17,ConfirmedCases,0
99452,,Arizona,US,7171646,0.633486908,2020/2/17,Fatalities,0
99453,,Arizona,US,7171646,0.063348691,2020/2/18,ConfirmedCases,0
99454,,Arizona,US,7171646,0.633486908,2020/2/18,Fatalities,0
99455,,Arizona,US,7171646,0.063348691,2020/2/19,ConfirmedCases,0
99456,,Arizona,US,7171646,0.633486908,2020/2/19,Fatalities,0
99457,,Arizona,US,7171646,0.063348691,2020/2/20,ConfirmedCases,0
99458,,Arizona,US,7171646,0.633486908,2020/2/20,Fatalities,0
99459,,Arizona,US,7171646,0.063348691,2020/2/21,ConfirmedCases,0
99460,,Arizona,US,7171646,0.633486908,2020/2/21,Fatalities,0
99461,,Arizona,US,7171646,0.063348691,2020/2/22,ConfirmedCases,0
99462,,Arizona,US,7171646,0.633486908,2020/2/22,Fatalities,0
99463,,Arizona,US,7171646,0.063348691,2020/2/23,ConfirmedCases,0
99464,,Arizona,US,7171646,0.633486908,2020/2/23,Fatalities,0
99465,,Arizona,US,7171646,0.063348691,2020/2/24,ConfirmedCases,0
99466,,Arizona,US,7171646,0.633486908,2020/2/24,Fatalities,0
99467,,Arizona,US,7171646,0.063348691,2020/2/25,ConfirmedCases,0
99468,,Arizona,US,7171646,0.633486908,2020/2/25,Fatalities,0
99469,,Arizona,US,7171646,0.063348691,2020/2/26,ConfirmedCases,0
99470,,Arizona,US,7171646,0.633486908,2020/2/26,Fatalities,0
99471,,Arizona,US,7171646,0.063348691,2020/2/27,ConfirmedCases,0
99472,,Arizona,US,7171646,0.633486908,2020/2/27,Fatalities,0
99473,,Arizona,US,7171646,0.063348691,2020/2/28,ConfirmedCases,0
99474,,Arizona,US,7171646,0.633486908,2020/2/28,Fatalities,0
99475,,Arizona,US,7171646,0.063348691,2020/2/29,ConfirmedCases,0
99476,,Arizona,US,7171646,0.633486908,2020/2/29,Fatalities,0
99477,,Arizona,US,7171646,0.063348691,2020/3/1,ConfirmedCases,0
99478,,Arizona,US,7171646,0.633486908,2020/3/1,Fatalities,0
99479,,Arizona,US,7171646,0.063348691,2020/3/2,ConfirmedCases,0
99480,,Arizona,US,7171646,0.633486908,2020/3/2,Fatalities,0
99481,,Arizona,US,7171646,0.063348691,2020/3/3,ConfirmedCases,0
99482,,Arizona,US,7171646,0.633486908,2020/3/3,Fatalities,0
99483,,Arizona,US,7171646,0.063348691,2020/3/4,ConfirmedCases,0
99484,,Arizona,US,7171646,0.633486908,2020/3/4,Fatalities,0
99485,,Arizona,US,7171646,0.063348691,2020/3/5,ConfirmedCases,0
99486,,Arizona,US,7171646,0.633486908,2020/3/5,Fatalities,0
99487,,Arizona,US,7171646,0.063348691,2020/3/6,ConfirmedCases,0
99488,,Arizona,US,7171646,0.633486908,2020/3/6,Fatalities,0
99489,,Arizona,US,7171646,0.063348691,2020/3/7,ConfirmedCases,0
99490,,Arizona,US,7171646,0.633486908,2020/3/7,Fatalities,0
99491,,Arizona,US,7171646,0.063348691,2020/3/8,ConfirmedCases,0
99492,,Arizona,US,7171646,0.633486908,2020/3/8,Fatalities,0
99493,,Arizona,US,7171646,0.063348691,2020/3/9,ConfirmedCases,0
99494,,Arizona,US,7171646,0.633486908,2020/3/9,Fatalities,0
99495,,Arizona,US,7171646,0.063348691,2020/3/10,ConfirmedCases,6
99496,,Arizona,US,7171646,0.633486908,2020/3/10,Fatalities,0
99497,,Arizona,US,7171646,0.063348691,2020/3/11,ConfirmedCases,3
99498,,Arizona,US,7171646,0.633486908,2020/3/11,Fatalities,0
99499,,Arizona,US,7171646,0.063348691,2020/3/12,ConfirmedCases,0
99500,,Arizona,US,7171646,0.633486908,2020/3/12,Fatalities,0
99501,,Arizona,US,7171646,0.063348691,2020/3/13,ConfirmedCases,0
99502,,Arizona,US,7171646,0.633486908,2020/3/13,Fatalities,0
99503,,Arizona,US,7171646,0.063348691,2020/3/14,ConfirmedCases,3
99504,,Arizona,US,7171646,0.633486908,2020/3/14,Fatalities,0
99505,,Arizona,US,7171646,0.063348691,2020/3/15,ConfirmedCases,1
99506,,Arizona,US,7171646,0.633486908,2020/3/15,Fatalities,0
99507,,Arizona,US,7171646,0.063348691,2020/3/16,ConfirmedCases,5
99508,,Arizona,US,7171646,0.633486908,2020/3/16,Fatalities,0
99509,,Arizona,US,7171646,0.063348691,2020/3/17,ConfirmedCases,2
99510,,Arizona,US,7171646,0.633486908,2020/3/17,Fatalities,0
99511,,Arizona,US,7171646,0.063348691,2020/3/18,ConfirmedCases,7
99512,,Arizona,US,7171646,0.633486908,2020/3/18,Fatalities,0
99513,,Arizona,US,7171646,0.063348691,2020/3/19,ConfirmedCases,18
99514,,Arizona,US,7171646,0.633486908,2020/3/19,Fatalities,0
99515,,Arizona,US,7171646,0.063348691,2020/3/20,ConfirmedCases,33
99516,,Arizona,US,7171646,0.633486908,2020/3/20,Fatalities,0
99517,,Arizona,US,7171646,0.063348691,2020/3/21,ConfirmedCases,40
99518,,Arizona,US,7171646,0.633486908,2020/3/21,Fatalities,1
99519,,Arizona,US,7171646,0.063348691,2020/3/22,ConfirmedCases,34
99520,,Arizona,US,7171646,0.633486908,2020/3/22,Fatalities,1
99521,,Arizona,US,7171646,0.063348691,2020/3/23,ConfirmedCases,83
99522,,Arizona,US,7171646,0.633486908,2020/3/23,Fatalities,0
99523,,Arizona,US,7171646,0.063348691,2020/3/24,ConfirmedCases,91
99524,,Arizona,US,7171646,0.633486908,2020/3/24,Fatalities,3
99525,,Arizona,US,7171646,0.063348691,2020/3/25,ConfirmedCases,75
99526,,Arizona,US,7171646,0.633486908,2020/3/25,Fatalities,1
99527,,Arizona,US,7171646,0.063348691,2020/3/26,ConfirmedCases,107
99528,,Arizona,US,7171646,0.633486908,2020/3/26,Fatalities,2
99529,,Arizona,US,7171646,0.063348691,2020/3/27,ConfirmedCases,157
99530,,Arizona,US,7171646,0.633486908,2020/3/27,Fatalities,5
99531,,Arizona,US,7171646,0.063348691,2020/3/28,ConfirmedCases,108
99532,,Arizona,US,7171646,0.633486908,2020/3/28,Fatalities,2
99533,,Arizona,US,7171646,0.063348691,2020/3/29,ConfirmedCases,146
99534,,Arizona,US,7171646,0.633486908,2020/3/29,Fatalities,2
99535,,Arizona,US,7171646,0.063348691,2020/3/30,ConfirmedCases,238
99536,,Arizona,US,7171646,0.633486908,2020/3/30,Fatalities,3
99537,,Arizona,US,7171646,0.063348691,2020/3/31,ConfirmedCases,132
99538,,Arizona,US,7171646,0.633486908,2020/3/31,Fatalities,4
99539,,Arizona,US,7171646,0.063348691,2020/4/1,ConfirmedCases,241
99540,,Arizona,US,7171646,0.633486908,2020/4/1,Fatalities,5
99541,,Arizona,US,7171646,0.063348691,2020/4/2,ConfirmedCases,185
99542,,Arizona,US,7171646,0.633486908,2020/4/2,Fatalities,3
99543,,Arizona,US,7171646,0.063348691,2020/4/3,ConfirmedCases,222
99544,,Arizona,US,7171646,0.633486908,2020/4/3,Fatalities,9
99545,,Arizona,US,7171646,0.063348691,2020/4/4,ConfirmedCases,250
99546,,Arizona,US,7171646,0.633486908,2020/4/4,Fatalities,11
99547,,Arizona,US,7171646,0.063348691,2020/4/5,ConfirmedCases,299
99548,,Arizona,US,7171646,0.633486908,2020/4/5,Fatalities,12
99549,,Arizona,US,7171646,0.063348691,2020/4/6,ConfirmedCases,246
99550,,Arizona,US,7171646,0.633486908,2020/4/6,Fatalities,1
99551,,Arizona,US,7171646,0.063348691,2020/4/7,ConfirmedCases,138
